Order_ID,Customer_ID,Customer_Name,Store,City,State,Product,Category,Quantity,Unit_Price,Total_Sales,Payment_Method,Order_Status,Device_Type,Order_Date,Delivery_Date
501108,28,Customer_228,Store_A,Delhi,Gujarat,Phone,Electronics,1,274,274.0,Cash,Returned,Desktop,2024-09-22,2024-10-02
501109,157,Customer_530,Store_D,Kolkata,Delhi,Monitor,Electronics,3,2071,6213.0,credit card,RETURNED,Tablet,2023-08-06,2023-08-11
501110,70,Customer_1,Store_A,Chennai ,West Bengal,Camera,Electronics,5,1511,7555.0,UPI,Delivered,mobile,2024-03-09,2024-03-16
501111,603,Customer_666,Store_A,Hyderabad,Telangana,Phone,Electronics,3,2180,,UPI,Delivered,Tablet,2023-09-10,2023-09-11
501112,391,Customer_280,Store_C,Hyderabad,Maharashtra,Mouse,Accessories,3,227,681.0,Cash,delivered,Mobile,2023-06-10,2023-06-14
501113,655,Customer_429,Store_D,Hyderabad,Maharashtra,Phone,Electronics,4,819,3276.0,Credit Card,Returned,Desktop,2023-10-15,2023-10-16
501114,474,Customer_173,Store_C,Pune,Maharashtra,Camera,Electronics,2,281,,upi,Returned,Tablet,2023-06-13,2023-06-18
501115,668,Customer_4,Store_C,Ahmedabad ,Tamil Nadu,Speaker,Accessories,4,2283,9132.0,UPI,Returned,Desktop,2023-10-09,2023-10-15
501116,348,Customer_629,Store_E,Chennai ,Karnataka,Camera,Electronics,2,1427,2854.0,credit card,delivered,Desktop,2024-08-23,2024-08-26
501117,95,Customer_646,Store_B,Ahmedabad,Delhi,Headphones,Accessories,2,2275,4550.0,COD,RETURNED,Desktop,2024-10-04,2024-10-13
501118,230,Customer_605,Store_C,Delhi,Telangana,Smartwatch,Wearables,6,1479,8874.0,upi,delivered,Tablet,2024-03-26,
501119,121,Customer_570,Store_B,Bangalore,Maharashtra,Tablet,Electronics,3,792,2376.0,UPI,Returned,Desktop,2023-09-21,2023-09-29
501120,458,Customer_451,Store_E,Pune,Tamil Nadu,Phone,Electronics,1,2205,2205.0,UPI,Returned,Tablet,2024-02-03,2024-02-04
501121,289,Customer_320,Store_D,Hyderabad ,Gujarat,Headphones,Accessories,6,2091,12546.0,Credit Card,Delivered,Desktop,2024-04-15,2024-04-22
501122,428,Customer_466,Store_D,Ahmedabad,West Bengal,Tablet,Electronics,2,1385,2770.0,COD,RETURNED,Desktop,2024-03-12,2024-03-17
501123,219,Customer_440,Store_C,Mumbai,Maharashtra,Speaker,Accessories,6,1375,8250.0,Debit Card,Returned,Desktop,2023-01-02,2023-01-03
501124,107,Customer_688,Store_B,Kolkata,Delhi,Phone,Electronics,1,2203,2203.0,Cash,Returned,Tablet,2023-01-02,2023-01-08
501125,235,Customer_676,Store_C,Delhi,Maharashtra,Laptop,Electronics,3,2322,6966.0,UPI,Cancelled,mobile,2023-04-30,2023-05-01
501126,186,Customer_27,Store_A,Hyderabad,Maharashtra,Headphones,Accessories,6,2237,13422.0,upi,Cancelled,Mobile,2023-08-22,2023-08-30
501127,695,Customer_611,Store_D,Pune ,Gujarat,Speaker,Accessories,1,859,859.0,COD,RETURNED,mobile,2024-01-30,2024-02-07
501128,684,Customer_452,Store_A,Delhi,Tamil Nadu,Laptop,Electronics,2,1310,2620.0,Cash,delivered,Tablet,2024-04-18,2024-04-19
501129,550,Customer_169,Store_E,Mumbai,Maharashtra,Smartwatch,Wearables,3,1188,,credit card,delivered,mobile,2024-03-22,2024-03-25
501130,50,Customer_83,Store_C,Delhi,Tamil Nadu,Speaker,Accessories,3,1299,3897.0,credit card,Returned,mobile,2023-01-13,2023-01-20
501131,176,Customer_545,Store_A,Hyderabad,Delhi,Monitor,Electronics,2,1650,3300.0,upi,Cancelled,mobile,2023-05-30,2023-06-07
501132,398,Customer_598,Store_B,Ahmedabad,Tamil Nadu,Smartwatch,Wearables,1,233,233.0,Credit Card,delivered,mobile,2023-04-28,2023-04-29
501133,441,Customer_42,Store_C,Kolkata,Gujarat,Phone,Electronics,4,1049,4196.0,UPI,RETURNED,mobile,2024-02-17,2024-02-23
501134,599,Customer_430,Store_B,Chennai,Karnataka,Camera,Electronics,4,72,288.0,UPI,Returned,mobile,2024-05-12,2024-05-16
501135,4,Customer_577,Store_B,Delhi,Maharashtra,Keyboard,Accessories,6,585,3510.0,COD,Cancelled,mobile,2023-03-12,2023-03-15
501136,407,Customer_194,Store_A,Ahmedabad,Tamil Nadu,Speaker,Accessories,1,670,,upi,Delivered,Desktop,2023-11-27,2023-12-05
501137,130,Customer_58,Store_A,Ahmedabad,Maharashtra,Laptop,Electronics,3,1322,3966.0,Credit Card,Returned,Mobile,2023-09-15,
501138,252,Customer_143,Store_D,Bangalore,Gujarat,Phone,Electronics,5,2108,10540.0,upi,Cancelled,Mobile,2024-03-27,
501139,510,Customer_348,Store_E,Ahmedabad ,Karnataka,Speaker,Accessories,3,1618,4854.0,Cash,Returned,mobile,2023-01-25,2023-01-29
501140,183,Customer_231,Store_C,Ahmedabad,Telangana,Monitor,Electronics,4,1150,4600.0,Debit Card,Returned,Tablet,2023-05-15,
501141,578,Customer_158,Store_D,Hyderabad,Tamil Nadu,Monitor,Electronics,5,1636,8180.0,Credit Card,Delivered,mobile,2024-08-23,2024-08-29
501142,497,Customer_120,Store_B,Delhi,Gujarat,Monitor,Electronics,1,152,152.0,COD,Returned,Tablet,2024-10-02,2024-10-05
501143,467,Customer_61,Store_A,Bangalore,Karnataka,Speaker,Accessories,4,1342,5368.0,Cash,RETURNED,mobile,2024-05-28,
501144,170,Customer_242,Store_B,Pune,West Bengal,Mouse,Accessories,2,258,516.0,UPI,Cancelled,Desktop,2024-06-11,2024-06-18
501145,199,Customer_168,Store_C,Delhi ,Maharashtra,Laptop,Electronics,1,210,210.0,Debit Card,Cancelled,mobile,2024-07-08,2024-07-18
501146,381,Customer_394,Store_A,Ahmedabad,West Bengal,Tablet,Electronics,6,2337,14022.0,Cash,delivered,mobile,2024-10-11,2024-10-16
501147,176,Customer_602,Store_B,Hyderabad,Telangana,Mouse,Accessories,5,1572,7860.0,credit card,Returned,mobile,2023-12-11,2023-12-13
501148,364,Customer_251,Store_A,Ahmedabad,Telangana,Monitor,Electronics,5,2049,,Debit Card,RETURNED,Tablet,2023-11-27,2023-12-03
501149,407,Customer_459,Store_C,Mumbai,Maharashtra,Laptop,Electronics,2,2213,4426.0,COD,Cancelled,Mobile,2024-07-19,2024-07-28
501150,318,Customer_687,Store_E,Chennai,Gujarat,Monitor,Electronics,4,98,392.0,COD,Cancelled,Mobile,2024-06-28,2024-07-02
501151,606,Customer_149,Store_E,Delhi,Tamil Nadu,Tablet,Electronics,1,1251,1251.0,Debit Card,Returned,Desktop,2024-05-31,2024-06-09
501152,644,Customer_678,Store_A,Delhi,Maharashtra,Speaker,Accessories,5,561,2805.0,upi,Returned,mobile,2023-11-24,2023-11-28
501153,511,Customer_214,Store_B,Ahmedabad,Delhi,Laptop,Electronics,4,857,3428.0,upi,delivered,Mobile,2023-08-05,2023-08-14
501154,235,Customer_311,Store_B,Mumbai ,Telangana,Phone,Electronics,2,2360,,credit card,delivered,Mobile,2024-05-09,2024-05-14
501155,396,Customer_367,Store_C,Kolkata,Maharashtra,Mouse,Accessories,3,1481,4443.0,COD,RETURNED,mobile,2024-05-12,2024-05-16
501156,169,Customer_460,Store_E,Bangalore,Delhi,Laptop,Electronics,3,681,2043.0,upi,Returned,mobile,2023-12-10,2023-12-15
501157,488,Customer_298,Store_A,Hyderabad,Telangana,Smartwatch,Wearables,2,1593,3186.0,Cash,Cancelled,Tablet,2023-09-15,2023-09-16
501158,445,Customer_222,Store_A,Hyderabad,Karnataka,Phone,Electronics,4,1217,,Debit Card,Delivered,Tablet,2024-02-01,2024-02-05
501159,107,Customer_651,Store_A,Delhi,Maharashtra,Headphones,Accessories,2,610,1220.0,Debit Card,RETURNED,mobile,2023-10-09,2023-10-17
501160,588,Customer_112,Store_D,Hyderabad,Tamil Nadu,Speaker,Accessories,6,2463,14778.0,upi,delivered,Desktop,2023-08-14,2023-08-16
501161,389,Customer_447,Store_C,Pune,Maharashtra,Headphones,Accessories,6,275,1650.0,Credit Card,Returned,Tablet,2024-06-08,2024-06-14
501162,330,Customer_315,Store_A,Hyderabad,Gujarat,Laptop,Electronics,5,1485,7425.0,UPI,Returned,Mobile,2023-01-07,2023-01-14
501163,468,Customer_76,Store_D,Delhi,Gujarat,Headphones,Accessories,1,1931,1931.0,credit card,Cancelled,mobile,2024-10-07,2024-10-15
501164,357,Customer_286,Store_D,Ahmedabad,West Bengal,Speaker,Accessories,2,1986,,COD,RETURNED,Mobile,2024-02-12,2024-02-18
501165,96,Customer_564,Store_D,Pune,Delhi,Phone,Electronics,5,230,1150.0,Debit Card,Returned,Tablet,2023-09-15,2023-09-22
501166,581,Customer_621,Store_D,Hyderabad ,Delhi,Camera,Electronics,3,2500,7500.0,Credit Card,delivered,mobile,2023-02-11,2023-02-21
501167,575,Customer_125,Store_D,Pune,Telangana,Keyboard,Accessories,3,988,,credit card,Cancelled,Desktop,2023-12-09,2023-12-13
501168,213,Customer_564,Store_D,Bangalore,Delhi,Mouse,Accessories,6,178,1068.0,UPI,RETURNED,Tablet,2023-07-19,2023-07-21
501169,39,Customer_458,Store_E,Delhi,Maharashtra,Phone,Electronics,6,242,1452.0,Credit Card,Cancelled,Mobile,2023-03-12,2023-03-21
501170,504,Customer_110,Store_E,Hyderabad,Telangana,Tablet,Electronics,4,1375,5500.0,upi,RETURNED,mobile,2023-02-05,
501171,86,Customer_649,Store_E,Bangalore ,Maharashtra,Laptop,Electronics,2,1835,3670.0,COD,Returned,mobile,2024-03-03,2024-03-04
501172,242,Customer_28,Store_B,Delhi,Delhi,Headphones,Accessories,4,973,3892.0,Cash,delivered,Mobile,2024-02-24,2024-03-04
501173,445,Customer_653,Store_B,Delhi,Maharashtra,Laptop,Electronics,5,1551,7755.0,Debit Card,Cancelled,Tablet,2023-06-22,2023-06-26
501174,125,Customer_370,Store_E,Pune,Maharashtra,Laptop,Electronics,2,1814,3628.0,Credit Card,Returned,Desktop,2024-01-17,
501175,687,Customer_657,Store_E,Pune,West Bengal,Smartwatch,Wearables,2,1456,2912.0,COD,RETURNED,Tablet,2023-05-03,2023-05-07
501176,681,Customer_608,Store_C,Pune,Maharashtra,Speaker,Accessories,2,81,162.0,upi,Delivered,Mobile,2024-08-21,2024-08-24
501177,202,Customer_170,Store_B,Mumbai ,Gujarat,Smartwatch,Wearables,2,202,404.0,credit card,Cancelled,Tablet,2024-05-25,2024-05-26
501178,328,Customer_625,Store_E,Kolkata ,Maharashtra,Smartwatch,Wearables,1,1511,1511.0,credit card,Cancelled,Tablet,2024-05-19,2024-05-28
501179,6,Customer_467,Store_D,Kolkata,Maharashtra,Headphones,Accessories,3,990,2970.0,UPI,RETURNED,Tablet,2024-04-24,2024-05-01
501180,67,Customer_28,Store_C,Chennai,Tamil Nadu,Monitor,Electronics,5,2270,11350.0,Cash,RETURNED,Desktop,2023-12-03,2023-12-07
501181,20,Customer_634,Store_C,Ahmedabad,Maharashtra,Mouse,Accessories,2,376,752.0,Debit Card,RETURNED,Mobile,2024-06-29,
501182,442,Customer_209,Store_A,Ahmedabad,West Bengal,Mouse,Accessories,3,933,,upi,delivered,Tablet,2024-03-08,2024-03-16
501183,6,Customer_12,Store_A,Chennai,Telangana,Keyboard,Accessories,4,2007,8028.0,COD,Cancelled,mobile,2023-08-05,
501184,319,Customer_335,Store_D,Delhi,Maharashtra,Headphones,Accessories,6,401,2406.0,UPI,Delivered,Mobile,2024-04-18,2024-04-21
501185,273,Customer_622,Store_D,Chennai,West Bengal,Smartwatch,Wearables,4,665,2660.0,credit card,Delivered,Mobile,2023-01-28,
501186,178,Customer_88,Store_D,Hyderabad,West Bengal,Keyboard,Accessories,2,2133,4266.0,Debit Card,Delivered,mobile,2024-05-20,2024-05-24
501187,601,Customer_283,Store_B,Ahmedabad,Tamil Nadu,Mouse,Accessories,3,1304,3912.0,Credit Card,delivered,Mobile,2024-05-08,2024-05-12
501188,678,Customer_630,Store_C,Ahmedabad,Gujarat,Monitor,Electronics,5,603,3015.0,upi,delivered,Tablet,2023-11-01,2023-11-06
501189,34,Customer_429,Store_A,Pune,Maharashtra,Phone,Electronics,5,2476,12380.0,Debit Card,RETURNED,Desktop,2023-10-22,2023-10-24
501190,181,Customer_29,Store_C,Pune,Maharashtra,Speaker,Accessories,3,2232,6696.0,Credit Card,Cancelled,Tablet,2023-07-19,2023-07-28
501191,453,Customer_375,Store_A,Kolkata,Tamil Nadu,Laptop,Electronics,6,1728,10368.0,COD,Delivered,Desktop,2024-07-24,2024-07-31
501192,652,Customer_482,Store_C,Bangalore,Telangana,Tablet,Electronics,3,1827,5481.0,UPI,Delivered,Desktop,2024-08-09,2024-08-15
501193,323,Customer_198,Store_D,Kolkata,Karnataka,Laptop,Electronics,3,1991,5973.0,upi,RETURNED,mobile,2023-09-25,
501194,306,Customer_324,Store_D,Mumbai,West Bengal,Tablet,Electronics,6,667,,UPI,RETURNED,Mobile,2024-09-05,2024-09-07
501195,548,Customer_303,Store_C,Mumbai,Maharashtra,Monitor,Electronics,5,873,4365.0,COD,delivered,Desktop,2023-08-26,2023-09-04
501196,390,Customer_95,Store_C,Chennai ,Tamil Nadu,Tablet,Electronics,1,234,234.0,Debit Card,delivered,Tablet,2024-01-20,2024-01-24
501197,595,Customer_329,Store_C,Mumbai,Delhi,Monitor,Electronics,4,2234,8936.0,upi,Delivered,mobile,2024-07-22,2024-07-31
501198,400,Customer_222,Store_C,Pune ,Tamil Nadu,Headphones,Accessories,5,1289,6445.0,upi,Cancelled,Tablet,2023-08-25,2023-08-29
501199,410,Customer_606,Store_D,Kolkata,Delhi,Mouse,Accessories,3,1339,4017.0,Debit Card,delivered,mobile,2024-09-27,2024-10-03
501200,562,Customer_149,Store_D,Delhi,Karnataka,Headphones,Accessories,2,380,760.0,Credit Card,Cancelled,Tablet,2023-12-09,2023-12-17
501201,617,Customer_226,Store_A,Bangalore,Karnataka,Mouse,Accessories,3,274,822.0,COD,Returned,Tablet,2024-06-12,
501202,274,Customer_607,Store_D,Bangalore,Maharashtra,Tablet,Electronics,4,1889,7556.0,credit card,Cancelled,Mobile,2024-08-16,2024-08-20
501203,425,Customer_319,Store_A,Kolkata,Karnataka,Mouse,Accessories,3,2137,6411.0,Debit Card,Cancelled,mobile,2024-05-17,2024-05-22
501204,530,Customer_373,Store_C,Delhi ,Delhi,Tablet,Electronics,6,1451,8706.0,credit card,RETURNED,Mobile,2023-04-10,2023-04-13
501205,249,Customer_654,Store_B,Hyderabad,Maharashtra,Monitor,Electronics,4,109,436.0,Credit Card,delivered,mobile,2024-03-15,2024-03-24
501206,352,Customer_416,Store_C,Chennai,Gujarat,Keyboard,Accessories,2,2282,4564.0,Debit Card,Cancelled,Mobile,2023-05-08,2023-05-10
501207,45,Customer_501,Store_E,Pune,Maharashtra,Mouse,Accessories,2,133,266.0,Credit Card,Returned,Desktop,2024-06-05,2024-06-13
501208,455,Customer_512,Store_D,Delhi,Tamil Nadu,Speaker,Accessories,2,1641,3282.0,Cash,Returned,mobile,2023-05-04,2023-05-13
501209,577,Customer_518,Store_A,Hyderabad,Tamil Nadu,Phone,Electronics,2,1334,2668.0,upi,Returned,mobile,2023-07-14,2023-07-17
501210,42,Customer_294,Store_D,Pune,Tamil Nadu,Smartwatch,Wearables,2,1422,2844.0,UPI,Returned,mobile,2024-07-11,2024-07-13
501211,456,Customer_544,Store_E,Hyderabad ,Gujarat,Camera,Electronics,3,88,264.0,upi,delivered,Desktop,2023-03-20,2023-03-26
501212,43,Customer_670,Store_B,Pune,Karnataka,Speaker,Accessories,1,2284,2284.0,credit card,delivered,Desktop,2024-05-23,2024-05-30
501213,70,Customer_277,Store_E,Kolkata ,Telangana,Keyboard,Accessories,3,2128,,UPI,Returned,Tablet,2023-01-12,2023-01-16
501214,462,Customer_483,Store_A,Hyderabad,Tamil Nadu,Camera,Electronics,4,445,,Credit Card,Delivered,Tablet,2023-09-22,2023-09-25
501215,455,Customer_694,Store_E,Pune ,West Bengal,Camera,Electronics,3,1125,3375.0,Debit Card,Delivered,mobile,2023-07-15,2023-07-23
501216,261,Customer_56,Store_C,Pune ,Delhi,Mouse,Accessories,1,1950,1950.0,COD,Cancelled,Mobile,2023-02-11,2023-02-20
501217,170,Customer_359,Store_A,Kolkata ,West Bengal,Laptop,Electronics,2,574,1148.0,Credit Card,RETURNED,Tablet,2023-12-06,
501218,573,Customer_698,Store_D,Kolkata,Gujarat,Laptop,Electronics,1,516,516.0,COD,Delivered,Mobile,2023-01-22,2023-01-28
501219,467,Customer_329,Store_B,Bangalore ,Delhi,Monitor,Electronics,4,146,584.0,COD,RETURNED,Desktop,2024-07-20,
501220,638,Customer_599,Store_A,Bangalore ,Maharashtra,Camera,Electronics,2,2378,4756.0,Debit Card,Returned,Desktop,2024-03-19,2024-03-21
501221,243,Customer_511,Store_D,Mumbai ,Delhi,Keyboard,Accessories,2,1659,3318.0,credit card,Returned,mobile,2023-09-06,2023-09-16
501222,654,Customer_517,Store_E,Pune,Maharashtra,Headphones,Accessories,1,570,570.0,UPI,delivered,Desktop,2023-10-06,2023-10-09
501223,690,Customer_470,Store_E,Delhi,Delhi,Keyboard,Accessories,2,1244,2488.0,Debit Card,RETURNED,mobile,2023-07-26,2023-07-27
501224,416,Customer_77,Store_D,Chennai,West Bengal,Camera,Electronics,4,2167,8668.0,upi,Cancelled,mobile,2023-07-06,2023-07-07
501225,90,Customer_377,Store_E,Delhi,Tamil Nadu,Tablet,Electronics,3,2247,6741.0,Debit Card,Cancelled,Desktop,2023-12-25,
501226,523,Customer_124,Store_A,Kolkata ,Karnataka,Speaker,Accessories,2,1034,2068.0,upi,Returned,mobile,2023-11-13,2023-11-22
501227,559,Customer_341,Store_E,Chennai,Maharashtra,Mouse,Accessories,5,1338,6690.0,Debit Card,delivered,mobile,2024-03-03,2024-03-07
501228,471,Customer_690,Store_C,Chennai,Delhi,Tablet,Electronics,2,1195,2390.0,upi,Returned,Mobile,2024-09-27,2024-10-02
501229,493,Customer_18,Store_D,Ahmedabad ,Tamil Nadu,Keyboard,Accessories,5,1193,5965.0,Debit Card,Delivered,Tablet,2023-01-05,2023-01-07
501230,357,Customer_147,Store_D,Mumbai,Telangana,Mouse,Accessories,6,973,5838.0,COD,RETURNED,mobile,2024-03-06,2024-03-10
501231,332,Customer_238,Store_C,Chennai ,Telangana,Laptop,Electronics,2,228,456.0,Credit Card,delivered,Desktop,2024-02-20,2024-02-27
501232,437,Customer_623,Store_D,Mumbai,Maharashtra,Headphones,Accessories,4,1896,7584.0,credit card,Returned,Desktop,2024-05-12,2024-05-16
501233,414,Customer_85,Store_D,Hyderabad,Maharashtra,Camera,Electronics,3,2227,,credit card,Returned,Mobile,2024-06-14,2024-06-15
501234,698,Customer_350,Store_D,Pune,Delhi,Keyboard,Accessories,2,838,1676.0,Cash,RETURNED,Mobile,2024-10-07,2024-10-16
501235,190,Customer_288,Store_E,Hyderabad,Tamil Nadu,Monitor,Electronics,6,740,4440.0,Credit Card,Returned,Desktop,2023-05-30,2023-06-04
501236,605,Customer_308,Store_B,Kolkata,Tamil Nadu,Smartwatch,Wearables,4,2204,,upi,delivered,mobile,2023-10-21,2023-10-30
501237,355,Customer_22,Store_A,Ahmedabad,Telangana,Tablet,Electronics,2,2074,4148.0,Cash,Cancelled,Mobile,2023-09-07,2023-09-15
501238,681,Customer_680,Store_A,Delhi,Gujarat,Keyboard,Accessories,4,778,,credit card,Cancelled,Mobile,2024-07-12,2024-07-17
501239,126,Customer_473,Store_C,Delhi,Maharashtra,Smartwatch,Wearables,2,192,384.0,Credit Card,delivered,mobile,2024-07-12,2024-07-18
501240,358,Customer_409,Store_D,Mumbai,Delhi,Speaker,Accessories,3,1467,4401.0,Cash,Delivered,Tablet,2024-02-13,
501241,440,Customer_244,Store_A,Pune ,Maharashtra,Mouse,Accessories,4,1047,4188.0,Cash,delivered,mobile,2023-06-19,2023-06-24
501242,463,Customer_575,Store_C,Mumbai,Maharashtra,Smartwatch,Wearables,1,139,139.0,Credit Card,Cancelled,Tablet,2024-03-17,2024-03-22
501243,110,Customer_240,Store_D,Pune ,Tamil Nadu,Monitor,Electronics,3,1512,4536.0,UPI,delivered,Tablet,2023-08-09,2023-08-15
501244,690,Customer_192,Store_B,Bangalore,Maharashtra,Speaker,Accessories,3,467,1401.0,UPI,Cancelled,Mobile,2024-01-21,2024-01-25
501245,624,Customer_116,Store_E,Delhi ,Maharashtra,Speaker,Accessories,4,1524,6096.0,UPI,Cancelled,Mobile,2024-06-20,
501246,359,Customer_370,Store_B,Mumbai,Delhi,Headphones,Accessories,5,2144,10720.0,credit card,delivered,Tablet,2024-04-23,2024-05-03
501247,227,Customer_540,Store_D,Ahmedabad,Gujarat,Keyboard,Accessories,6,958,5748.0,Cash,Cancelled,Mobile,2024-02-04,2024-02-09
501248,662,Customer_620,Store_C,Chennai ,Telangana,Headphones,Accessories,3,653,1959.0,Debit Card,Returned,Desktop,2023-07-07,2023-07-14
501249,275,Customer_293,Store_B,Chennai,Maharashtra,Headphones,Accessories,6,308,1848.0,Cash,Cancelled,Desktop,2023-09-06,2023-09-09
501250,631,Customer_454,Store_B,Chennai,Tamil Nadu,Headphones,Accessories,4,2461,9844.0,upi,delivered,mobile,2024-03-23,2024-03-31
501251,588,Customer_419,Store_C,Hyderabad ,Maharashtra,Tablet,Electronics,1,1300,1300.0,COD,delivered,Desktop,2024-09-15,2024-09-17
501252,511,Customer_386,Store_B,Mumbai ,Delhi,Phone,Electronics,2,233,466.0,Cash,Returned,Desktop,2024-07-10,2024-07-18
501253,58,Customer_567,Store_A,Chennai,Telangana,Headphones,Accessories,3,149,447.0,credit card,delivered,Mobile,2024-04-16,2024-04-22
501254,79,Customer_215,Store_C,Mumbai ,Delhi,Keyboard,Accessories,4,2249,8996.0,UPI,Returned,Mobile,2024-05-13,2024-05-16
501255,510,Customer_315,Store_C,Kolkata,Tamil Nadu,Mouse,Accessories,6,1324,7944.0,Credit Card,delivered,Mobile,2023-09-19,2023-09-24
501256,371,Customer_410,Store_D,Pune,Maharashtra,Monitor,Electronics,5,1486,7430.0,Debit Card,Returned,Tablet,2024-04-26,2024-05-01
501257,201,Customer_199,Store_E,Mumbai,Tamil Nadu,Keyboard,Accessories,5,1789,8945.0,upi,RETURNED,Desktop,2023-10-13,2023-10-23
501258,270,Customer_39,Store_E,Bangalore,Tamil Nadu,Phone,Electronics,2,608,,credit card,delivered,Tablet,2023-08-13,2023-08-23
501259,46,Customer_251,Store_D,Hyderabad,Telangana,Phone,Electronics,6,2408,14448.0,upi,RETURNED,Tablet,2024-03-04,2024-03-13
501260,568,Customer_695,Store_E,Bangalore,Delhi,Keyboard,Accessories,5,2295,11475.0,Debit Card,Cancelled,Tablet,2023-03-21,2023-03-29
501261,492,Customer_652,Store_D,Chennai,Telangana,Laptop,Electronics,4,908,3632.0,Debit Card,delivered,Tablet,2023-12-17,2023-12-19
501262,312,Customer_504,Store_A,Mumbai ,Delhi,Phone,Electronics,2,1582,3164.0,credit card,Cancelled,mobile,2023-04-10,2023-04-12
501263,543,Customer_241,Store_C,Chennai ,Delhi,Keyboard,Accessories,1,2466,2466.0,COD,Cancelled,Tablet,2024-08-19,2024-08-23
501264,323,Customer_353,Store_D,Ahmedabad,Delhi,Laptop,Electronics,3,1094,3282.0,UPI,RETURNED,Tablet,2023-01-24,2023-02-01
501265,666,Customer_164,Store_E,Delhi,Gujarat,Monitor,Electronics,3,641,,Debit Card,delivered,mobile,2023-06-28,2023-07-04
501266,345,Customer_649,Store_C,Kolkata,Tamil Nadu,Phone,Electronics,2,450,900.0,UPI,Cancelled,Desktop,2024-10-12,2024-10-13
501267,326,Customer_200,Store_C,Bangalore,Maharashtra,Camera,Electronics,4,1464,5856.0,credit card,RETURNED,Mobile,2023-01-10,2023-01-19
501268,574,Customer_265,Store_E,Mumbai,Maharashtra,Laptop,Electronics,6,1736,10416.0,credit card,RETURNED,Mobile,2024-05-14,2024-05-21
501269,248,Customer_184,Store_D,Mumbai ,Maharashtra,Laptop,Electronics,2,236,472.0,Debit Card,Delivered,Tablet,2024-07-24,
501270,203,Customer_433,Store_C,Hyderabad,Maharashtra,Headphones,Accessories,3,336,1008.0,UPI,RETURNED,mobile,2024-09-17,2024-09-24
501271,144,Customer_654,Store_D,Mumbai,Telangana,Smartwatch,Wearables,3,2281,6843.0,UPI,Returned,mobile,2024-05-09,2024-05-17
501272,246,Customer_673,Store_D,Chennai,Karnataka,Tablet,Electronics,6,1557,9342.0,Cash,Delivered,Desktop,2024-06-16,2024-06-23
501273,28,Customer_437,Store_A,Hyderabad,West Bengal,Tablet,Electronics,6,1132,6792.0,Debit Card,RETURNED,mobile,2023-01-31,2023-02-09
501274,138,Customer_315,Store_B,Delhi,Maharashtra,Smartwatch,Wearables,6,1972,11832.0,credit card,Delivered,mobile,2024-01-19,2024-01-22
501275,664,Customer_162,Store_D,Delhi,Maharashtra,Speaker,Accessories,5,2008,10040.0,COD,RETURNED,Tablet,2023-01-10,2023-01-19
501276,596,Customer_563,Store_A,Hyderabad,Maharashtra,Mouse,Accessories,2,2438,,upi,delivered,Mobile,2023-02-25,2023-03-05
501277,125,Customer_670,Store_D,Bangalore ,Delhi,Monitor,Electronics,5,665,3325.0,Debit Card,Cancelled,Mobile,2024-07-05,2024-07-13
501278,163,Customer_260,Store_B,Hyderabad,Telangana,Phone,Electronics,5,1270,6350.0,credit card,delivered,mobile,2023-05-02,2023-05-07
501279,46,Customer_83,Store_D,Bangalore ,West Bengal,Mouse,Accessories,1,1137,1137.0,Cash,Cancelled,Mobile,2023-03-20,2023-03-24
501280,189,Customer_228,Store_C,Chennai,Tamil Nadu,Monitor,Electronics,1,2075,2075.0,Cash,Returned,Desktop,2023-01-03,2023-01-12
501281,674,Customer_551,Store_A,Delhi,Delhi,Monitor,Electronics,1,577,577.0,Cash,RETURNED,mobile,2023-02-03,2023-02-09
501282,67,Customer_77,Store_C,Bangalore ,Telangana,Smartwatch,Wearables,1,2270,2270.0,Credit Card,RETURNED,mobile,2024-03-01,2024-03-08
501283,669,Customer_95,Store_C,Kolkata,Delhi,Keyboard,Accessories,5,2266,11330.0,Credit Card,delivered,Mobile,2023-05-26,2023-05-29
501284,138,Customer_292,Store_E,Delhi,Maharashtra,Tablet,Electronics,1,1522,1522.0,Cash,RETURNED,Desktop,2024-07-19,2024-07-28
501285,279,Customer_388,Store_A,Delhi,West Bengal,Headphones,Accessories,4,612,2448.0,Cash,RETURNED,mobile,2024-08-29,
501286,516,Customer_693,Store_C,Hyderabad,Telangana,Headphones,Accessories,3,1435,4305.0,UPI,RETURNED,Mobile,2024-10-02,2024-10-11
501287,572,Customer_335,Store_D,Mumbai ,Tamil Nadu,Tablet,Electronics,1,2149,2149.0,COD,RETURNED,Mobile,2024-05-30,
501288,542,Customer_151,Store_B,Mumbai,Maharashtra,Laptop,Electronics,4,58,232.0,Debit Card,RETURNED,mobile,2024-06-05,
501289,644,Customer_344,Store_A,Pune,Gujarat,Tablet,Electronics,1,1300,,COD,Cancelled,mobile,2023-06-01,2023-06-11
501290,673,Customer_203,Store_C,Ahmedabad,Gujarat,Keyboard,Accessories,1,2422,2422.0,Debit Card,RETURNED,Desktop,2024-06-08,2024-06-14
501291,214,Customer_107,Store_E,Delhi,West Bengal,Smartwatch,Wearables,5,714,3570.0,Credit Card,Returned,mobile,2023-02-28,2023-03-08
501292,457,Customer_340,Store_D,Chennai,Gujarat,Laptop,Electronics,4,1413,5652.0,COD,RETURNED,mobile,2023-04-26,2023-05-05
